"movie_id","title","content_type","genre_primary","genre_secondary","release_year","duration_minutes","rating","language","country_of_origin","imdb_rating","production_budget","box_office_revenue","number_of_seasons","number_of_episodes","is_netflix_original","added_to_platform","content_warning","budget_missing","revenue_missing"
"movie_0743","phoenix city","Documentary","Documentary","",2015,68,"PG","Korean","Japan",8.1,0,0,1,12,TRUE,2023-05-29,FALSE,1,1
"movie_0744","a adventure","Stand-up Comedy","Documentary","",1994,49,"G","English","South Korea",6.6,0,0,1,12,FALSE,2022-04-19,FALSE,1,1
"movie_0745","warrior mystery","TV Series","Music","Animation",2000,54,"TV-MA","English","USA",4.6,0,0,1,157,FALSE,2025-04-29,TRUE,1,1
"movie_0746","fire journey","Movie","Music","",1995,82,"TV-MA","Hindi","USA",0.8,954741,0,0,0,FALSE,2025-03-09,FALSE,0,0
"movie_0747","last king","Movie","Biography","",2000,120,"PG","Japanese","South Korea",9.3,0,0,0,0,FALSE,2023-04-21,FALSE,1,1
"movie_0748","war love","Documentary","Western","Sci-Fi",2020,90,"TV-PG","Italian","South Korea",4.6,0,0,1,12,TRUE,2024-12-21,FALSE,1,1
"movie_0749","queen princess","TV Series","Documentary","Horror",2016,32,"TV-Y","English","USA",6.1,0,0,14,155,FALSE,2022-03-17,FALSE,1,1
"movie_0750","city dream","TV Series","History","Romance",2021,17,"TV-Y","English","USA",5.1,0,0,9,97,TRUE,2024-03-03,FALSE,1,1
"movie_0751","city secret","Movie","Animation","",1997,120,"TV-MA","German","UK",4.8,19244906.2,0,0,0,FALSE,2024-12-29,FALSE,0,0
"movie_0752","house story","Movie","Horror","Sci-Fi",2014,98,"PG-13","English","USA",4.6,0,99312954.4,0,0,TRUE,2021-12-28,FALSE,1,1
"movie_0753","kingdom fire","Movie","Action","",2002,489.600000000001,"PG","English","USA",4.7,3194690,33685913,0,0,TRUE,2021-12-26,TRUE,0,0
"movie_0754","kingdom princess","TV Series","Western","Music",2002,38,"PG-13","Hindi","USA",6.5,0,0,3,94,FALSE,2021-08-08,FALSE,1,1
"movie_0755","adventure princess","TV Series","Action","",2005,67,"TV-Y7","English","UK",3.7,0,0,14,35,TRUE,2022-06-13,FALSE,1,1
"movie_0756","dark day","Documentary","Fantasy","Horror",2002,105,"PG","Spanish","UK",5.9,0,0,1,12,TRUE,2025-07-06,FALSE,1,1
"movie_0757","old night","Movie","War","",1994,128,"TV-Y","Korean","South Korea",6.2,1188048,1810400,0,0,FALSE,2022-06-27,FALSE,0,0
"movie_0758","quest mystery","Documentary","Sport","Thriller",2006,124,"PG-13","English","USA",7.7,0,0,1,12,TRUE,2023-08-11,FALSE,1,1
"movie_0759","legend king","Documentary","Action","Sci-Fi",2012,75,"PG-13","Spanish","South Korea",8.1,0,0,1,12,FALSE,2025-02-10,FALSE,1,1
"movie_0760","empire love","TV Series","Sci-Fi","",2021,43,"TV-Y7","English","Japan",7.1,0,0,8,196.96,TRUE,2024-09-23,TRUE,1,1
"movie_0761","dragon day","Movie","Sport","",2005,88,"PG","Korean","USA",9.5,1505916,0,0,0,TRUE,2025-06-16,FALSE,0,0
"movie_0762","a mystery","Movie","Family","Western",1997,105,"R","English","Japan",7.8,2121696,0,0,0,TRUE,2021-09-23,FALSE,0,0
"movie_0763","my dragon","Movie","Comedy","Family",2007,93,"TV-PG","Japanese","France",9.2,958475,1245159,0,0,FALSE,2023-05-22,TRUE,0,0
"movie_0764","house day","Documentary","Biography","History",2011,82,"TV-14","English","USA",4.6,0,0,1,12,TRUE,2024-01-31,TRUE,1,1
"movie_0765","war phoenix","TV Series","Documentary","",2003,439,"TV-Y","German","USA",9,0,0,7,6,FALSE,2021-05-12,FALSE,1,1
"movie_0766","mission empire","Movie","Fantasy","",2000,131,"TV-Y7","English","UK",8.4,195174,0,0,0,TRUE,2021-04-01,TRUE,0,0
"movie_0767","old fire","Movie","Mystery","",2007,94,"TV-14","English","USA",6.9,1521182,0,0,0,FALSE,2023-07-27,FALSE,0,0
"movie_0768","hero secret","Stand-up Comedy","Biography","Music",2007,60,"PG","Hindi","UK",6.5,0,0,1,12,FALSE,2024-02-26,TRUE,1,1
"movie_0769","king day","Movie","Music","",2016,129,"TV-Y7","English","Canada",7.7,0,59950273,0,0,FALSE,2024-06-24,FALSE,1,1
"movie_0770","kingdom dream","Limited Series","Family","Drama",2008,30,"TV-G","English","USA",5.9,0,0,8,90,FALSE,2022-09-27,FALSE,1,1
"movie_0771","first quest","Stand-up Comedy","Horror","",1992,30,"NC-17","English","USA",7.2,0,0,1,12,FALSE,2024-07-26,FALSE,1,1
"movie_0772","the story","Documentary","Thriller","Fantasy",2012,101,"PG-13","English","France",5.5,0,0,1,12,TRUE,2023-09-03,FALSE,1,1
"movie_0773","dragon princess","TV Series","Mystery","",2022,42,"G","English","USA",8.8,0,0,3,191,FALSE,2022-12-10,FALSE,1,1
"movie_0774","war adventure","Movie","War","",2015,105,"TV-PG","English","USA",7.4,19244906.2,99312954.4,0,0,FALSE,2020-12-29,FALSE,0,0
"movie_0775","an empire","Movie","Biography","",2002,137,"TV-Y7","English","South Korea",6.6,0,289539,0,0,FALSE,2025-04-13,FALSE,1,1
"movie_0776","my quest","TV Series","Sport","Sci-Fi",2016,38,"TV-PG","English","USA",8.6,0,0,6,90,FALSE,2023-12-09,FALSE,1,1
"movie_0777","house dragon","Movie","Comedy","Drama",2018,73,"TV-Y","English","USA",6.7,0,0,0,0,TRUE,2023-11-30,FALSE,1,1
"movie_0778","princess house","TV Series","History","Crime",2012,61,"PG-13","English","India",0.5,0,0,1,15,FALSE,2025-07-18,FALSE,1,1
"movie_0779","new family","Stand-up Comedy","Family","Family",2023,70,"TV-MA","English","South Korea",7,0,0,1,12,FALSE,2022-12-14,FALSE,1,1
"movie_0780","dream warrior","Movie","Romance","Action",1998,93,"TV-Y","Spanish","USA",10,1359172,2925013,0,0,FALSE,2022-07-09,FALSE,0,0
"movie_0781","first house","Documentary","War","",2003,86,"TV-14","English","UK",1.7,0,0,1,12,TRUE,2021-06-14,FALSE,1,1
"movie_0782","last princess","Movie","Crime","",2020,98,"R","Hindi","France",8,0,99312954.4,0,0,TRUE,2023-12-21,TRUE,1,1
"movie_0783","love journey","Movie","Horror","Animation",2015,109,"TV-G","Hindi","USA",7.9,19244906.2,99312954.4,0,0,FALSE,2025-01-08,FALSE,0,0
"movie_0784","kingdom kingdom","Movie","Adventure","",2003,111,"G","German","Canada",3,0,0,0,0,FALSE,2025-01-02,FALSE,1,1
"movie_0785","dragon family","TV Series","Adventure","Western",1993,46,"TV-Y7","English","USA",6.8,0,0,7,101,TRUE,2025-08-01,FALSE,1,1
"movie_0786","war house","Stand-up Comedy","Comedy","",2017,82,"PG-13","German","France",6.4,0,0,1,12,TRUE,2025-06-08,FALSE,1,1
"movie_0787","an family","Movie","Animation","",1999,11,"TV-PG","Italian","USA",6.5,0,3662515,0,0,FALSE,2024-02-08,FALSE,1,1
"movie_0788","day warrior","Stand-up Comedy","Documentary","Animation",2024,44,"TV-Y7","Spanish","South Korea",6,0,0,1,12,TRUE,2021-10-10,FALSE,1,1
"movie_0789","adventure quest","Movie","Action","Drama",1996,123,"PG","Hindi","UK",5.2,1252871,1563002,0,0,FALSE,2025-02-08,FALSE,0,0
"movie_0790","an night","Documentary","War","Animation",2020,131,"TV-Y","English","USA",7.1,0,0,1,12,FALSE,2025-01-22,FALSE,1,1
"movie_0791","city fire","TV Series","Documentary","",2023,36,"PG","English","Canada",6.1,0,0,3,144,FALSE,2021-05-06,FALSE,1,1
"movie_0792","princess king","Movie","Biography","",1998,146,"TV-PG","English","Japan",6.8,2068155,57012483,0,0,FALSE,2025-06-10,FALSE,0,0
"movie_0793","bright secret","TV Series","Sport","",2022,36,"TV-Y7","Spanish","USA",6,0,0,4,69,TRUE,2022-11-17,FALSE,1,1
"movie_0794","warrior war","Movie","Sport","",1991,102,"TV-PG","English","Japan",5.1,5565586,16023137,0,0,FALSE,2022-10-20,TRUE,0,0
"movie_0795","big fire","Movie","Documentary","",1993,89,"TV-Y7","Spanish","USA",5,19244906.2,10221506,0,0,FALSE,2020-12-09,FALSE,0,0
"movie_0796","bright mystery","Movie","War","Documentary",1999,140,"TV-14","English","USA",5.1,301637,12090436,0,0,TRUE,2022-12-13,FALSE,0,0
"movie_0797","fire night","TV Series","Animation","",1990,29,"TV-MA","Spanish","USA",6.6,0,0,9,90,TRUE,2021-06-06,FALSE,1,1
"movie_0798","queen adventure","Movie","Adventure","Comedy",2019,108,"TV-PG","English","France",5.5,6555080,0,0,0,FALSE,2023-08-25,FALSE,0,0
"movie_0799","fire secret","TV Series","Crime","",1992,39,"TV-PG","English","USA",8.3,0,0,11,163,TRUE,2023-03-11,FALSE,1,1
"movie_0800","house fire","Stand-up Comedy","Horror","",1990,63,"TV-PG","English","USA",0.8,0,0,1,12,FALSE,2021-08-18,FALSE,1,1
"movie_0801","house legend","Limited Series","Thriller","War",2022,83,"TV-MA","English","USA",6.3,0,0,12,22,TRUE,2025-04-11,FALSE,1,1
"movie_0802","day dragon","TV Series","Adventure","",2006,45,"G","French","South Korea",6.2,0,0,2,174,FALSE,2021-03-13,FALSE,1,1
"movie_0803","story mystery","Stand-up Comedy","Action","",2004,79,"TV-Y","Japanese","Japan",6.6,0,0,1,12,FALSE,2022-07-13,FALSE,1,1
"movie_0804","battle queen","Movie","Mystery","",2000,118,"TV-Y","English","UK",7,0,0,0,0,FALSE,2025-01-22,FALSE,1,1
"movie_0805","family kingdom","Stand-up Comedy","Action","Adventure",1990,70,"NC-17","English","France",2.9,0,0,1,12,TRUE,2024-11-23,FALSE,1,1
"movie_0806","dream love","TV Series","Mystery","",2014,31,"TV-Y7","English","USA",0.5,0,0,3,113,TRUE,2022-01-25,FALSE,1,1
"movie_0807","mystery quest","Movie","Sci-Fi","",2017,110,"TV-G","English","UK",7.2,0,1333829,0,0,FALSE,2024-12-02,FALSE,1,1
"movie_0808","ice storm","TV Series","Fantasy","",2006,42,"TV-G","Japanese","USA",8.4,0,0,7,159,FALSE,2025-04-12,FALSE,1,1
"movie_0809","kingdom dragon","Stand-up Comedy","Music","",2009,69,"TV-14","Korean","USA",6.3,0,0,1,12,FALSE,2020-08-08,FALSE,1,1
"movie_0810","love battle","Movie","Documentary","",2001,94,"TV-Y","English","UK",7.5,2350232,0,0,0,FALSE,2024-05-09,FALSE,0,0
"movie_0811","battle king","TV Series","Thriller","Drama",1998,22,"TV-MA","English","Canada",5.2,0,0,13,177,TRUE,2020-11-24,FALSE,1,1
"movie_0812","quest night","Documentary","Music","Action",1992,98,"R","English","USA",6.6,0,0,1,12,FALSE,2021-07-20,FALSE,1,1
"movie_0813","secret night","Movie","Documentary","Drama",2001,146,"TV-Y7","English","UK",6.3,14288760,3455247,0,0,TRUE,2021-07-08,FALSE,0,0
"movie_0814","adventure legend","TV Series","Adventure","",2004,62,"TV-Y7","Korean","USA",6.3,0,0,11,13,FALSE,2022-03-04,FALSE,1,1
"movie_0815","story battle","Stand-up Comedy","Thriller","",2012,50,"TV-PG","Italian","USA",5.1,0,0,1,12,FALSE,2021-08-09,FALSE,1,1
"movie_0816","legend empire","Stand-up Comedy","Western","",2010,55,"PG-13","Japanese","South Korea",7,0,0,1,12,FALSE,2022-06-07,FALSE,1,1
"movie_0817","story legend","Stand-up Comedy","Drama","Mystery",2006,47,"TV-G","Hindi","USA",6.6,0,0,1,12,TRUE,2021-09-11,FALSE,1,1
"movie_0818","our king","Documentary","History","Biography",1997,71,"PG","English","South Korea",6.6,0,0,1,12,TRUE,2021-09-12,TRUE,1,1
"movie_0819","night house","Movie","Horror","",2019,78,"NC-17","English","USA",0.6,0,0,0,0,FALSE,2024-10-15,TRUE,1,1
"movie_0820","fire phoenix","TV Series","Fantasy","",1993,53,"TV-Y","French","UK",0.5,0,0,12,178,FALSE,2020-12-02,FALSE,1,1
"movie_0821","hero king","Movie","Sci-Fi","",2011,109,"NC-17","Spanish","USA",4,821340,0,0,0,FALSE,2023-12-20,FALSE,0,0
"movie_0822","family mystery","TV Series","War","Family",2002,47,"TV-PG","English","USA",6.8,0,0,9,91,FALSE,2021-02-19,FALSE,1,1
"movie_0823","adventure ice","Movie","Comedy","",1992,87,"TV-PG","English","UK",6.5,527595,0,0,0,FALSE,2022-01-15,FALSE,0,0
"movie_0824","war queen","Movie","Comedy","",1998,136,"PG-13","English","Japan",6.3,14508562,7872086,0,0,FALSE,2021-03-22,FALSE,0,0
"movie_0825","warrior story","Movie","Romance","",2008,131,"TV-Y7","Spanish","USA",6.6,2565082,6970808,0,0,TRUE,2020-09-28,FALSE,0,0
"movie_0826","dark adventure","Stand-up Comedy","Adventure","",2014,53,"TV-Y","English","USA",5,0,0,1,12,TRUE,2023-04-13,FALSE,1,1
"movie_0827","mystery house","Movie","Family","Biography",2021,139,"R","Hindi","USA",6.5,0,2642562,0,0,TRUE,2024-10-22,FALSE,1,1
"movie_0828","my fire","Movie","Sport","Adventure",2010,92,"PG-13","English","Canada",7.1,6655248,12028987,0,0,FALSE,2024-08-27,FALSE,0,0
"movie_0829","a dream","Movie","Sci-Fi","Comedy",2017,149,"PG-13","English","USA",6.9,19244906.2,12557644,0,0,TRUE,2022-07-14,FALSE,0,0
"movie_0830","storm mystery","Movie","Comedy","",2019,144,"TV-MA","French","USA",10,19244906.2,476337,0,0,FALSE,2023-09-25,FALSE,0,0
"movie_0831","quest hero","Documentary","Fantasy","",2018,91,"G","English","France",7,0,0,1,12,TRUE,2023-09-01,FALSE,1,1
"movie_0832","dark princess","Movie","Mystery","",2024,123,"R","English","USA",7.5,7530143,3531986,0,0,FALSE,2023-11-25,FALSE,0,0
"movie_0833","mystery mystery","Movie","Biography","",1999,114,"PG","Korean","USA",4,19244906.2,4613013,0,0,FALSE,2022-09-13,FALSE,0,0
"movie_0834","the mission","TV Series","Crime","",2009,25,"TV-14","Japanese","USA",7.1,0,0,1,118,FALSE,2024-01-22,FALSE,1,1
"movie_0835","bright ice","Movie","Mystery","",2021,95,"TV-14","French","South Korea",7.9,1167789,819792,0,0,TRUE,2021-06-10,FALSE,0,0
"movie_0836","our legend","Movie","War","",2015,113,"TV-Y7","Korean","USA",6.4,484647,99312954.4,0,0,FALSE,2021-07-04,TRUE,0,0
"movie_0837","princess adventure","Movie","Action","Adventure",2015,140,"TV-Y","Korean","USA",4.9,0,0,0,0,FALSE,2024-07-06,TRUE,1,1
"movie_0838","adventure hero","TV Series","Western","",2018,50,"TV-14","English","France",8.1,0,0,5,121,FALSE,2023-10-10,FALSE,1,1
"movie_0839","journey war","Movie","War","Music",1991,153,"PG-13","English","UK",8.4,5258946,0,0,0,FALSE,2025-05-06,FALSE,0,0
"movie_0840","family kingdom","Movie","Adventure","",2016,107,"TV-14","English","USA",5.1,1028211,0,0,0,FALSE,2024-02-17,FALSE,0,0
"movie_0841","day mystery","Movie","Mystery","",1997,113,"PG","French","USA",6,4169507,99312954.4,0,0,FALSE,2024-02-03,FALSE,0,0
"movie_0842","storm mission","Movie","Action","",1996,28,"PG","Korean","USA",4.4,0,2667223,0,0,TRUE,2022-09-24,TRUE,1,1
"movie_0843","war fire","Movie","Comedy","Family",1998,60,"PG-13","English","USA",4.8,2630439,0,0,0,FALSE,2024-03-28,FALSE,0,0
"movie_0844","journey story","Movie","Comedy","Comedy",2001,67,"R","English","USA",5.1,1204081,0,0,0,FALSE,2024-09-25,TRUE,0,0
"movie_0845","little house","TV Series","Thriller","",1996,40,"TV-MA","Spanish","South Korea",8,0,0,12,52,FALSE,2024-03-16,FALSE,1,1
"movie_0846","storm family","Stand-up Comedy","Action","Mystery",2024,61,"TV-MA","English","USA",4.8,0,0,1,12,FALSE,2024-03-03,TRUE,1,1
"movie_0847","mystery war","TV Series","Action","",1992,63,"NC-17","English","Canada",9.1,0,0,9,176,FALSE,2024-10-05,TRUE,1,1
"movie_0848","dark fire","Limited Series","Biography","Biography",2014,61,"NC-17","French","USA",3.8,0,0,5,55,TRUE,2021-12-16,FALSE,1,1
"movie_0849","house king","Movie","Adventure","",1994,136,"TV-MA","English","South Korea",5.3,1868982,99312954.4,0,0,FALSE,2021-03-02,FALSE,0,0
"movie_0850","mystery city","Movie","Horror","",1999,109,"TV-Y","English","USA",4.3,19244906.2,0,0,0,TRUE,2022-09-03,TRUE,0,0
"movie_0851","city battle","Stand-up Comedy","Fantasy","",2003,58,"TV-MA","English","UK",6.8,0,0,1,12,FALSE,2025-01-06,FALSE,1,1
"movie_0852","dream hero","TV Series","Family","Western",2004,34,"TV-PG","English","Canada",6.6,0,0,8,58,FALSE,2025-04-28,TRUE,1,1
"movie_0853","family journey","TV Series","Fantasy","",2018,37,"TV-Y","French","South Korea",6.5,0,0,7,25,FALSE,2021-09-08,TRUE,1,1
"movie_0854","dark house","Movie","Fantasy","",2012,117,"PG-13","English","USA",7.8,859774,0,0,0,TRUE,2024-07-16,FALSE,0,0
"movie_0855","first night","Movie","Animation","",2024,137,"TV-PG","Korean","France",7,5430130,17526308,0,0,FALSE,2021-06-05,FALSE,0,0
"movie_0856","big king","Movie","Fantasy","",2017,76,"R","English","South Korea",3.3,19244906.2,0,0,0,FALSE,2022-06-13,TRUE,0,0
"movie_0857","day warrior","Stand-up Comedy","Sport","Thriller",2011,61,"R","English","Canada",3.7,0,0,1,12,FALSE,2024-01-19,FALSE,1,1
"movie_0858","fire mystery","TV Series","Horror","",1997,28,"TV-PG","French","USA",4.6,0,0,5,68,TRUE,2024-03-21,FALSE,1,1
"movie_0859","first mission","Documentary","Action","Western",2017,98,"PG-13","English","USA",5.3,0,0,1,12,TRUE,2022-06-24,TRUE,1,1
"movie_0860","our love","Stand-up Comedy","Animation","",2020,40,"TV-14","English","USA",0.5,0,0,1,12,FALSE,2021-05-06,FALSE,1,1
"movie_0861","night journey","Documentary","Western","History",2022,50,"PG-13","Italian","USA",7.7,0,0,1,12,TRUE,2024-06-16,FALSE,1,1
"movie_0862","day quest","Stand-up Comedy","Family","",2002,489.600000000001,"TV-MA","Hindi","South Korea",6.3,0,0,1,12,FALSE,2020-11-27,FALSE,1,1
"movie_0863","fire house","Movie","Music","Mystery",2003,139,"TV-14","French","USA",7.3,0,0,0,0,TRUE,2025-07-15,FALSE,1,1
"movie_0864","dragon hero","Movie","Sci-Fi","",2012,100,"G","English","USA",5.7,0,17337817,0,0,FALSE,2024-01-30,FALSE,1,1
"movie_0865","dark mission","Movie","Sport","Biography",2022,118,"R","French","USA",8.4,8577151,99312954.4,0,0,FALSE,2025-06-04,FALSE,0,0
"movie_0866","love king","TV Series","Comedy","",1997,75,"G","English","Japan",4.1,0,0,10,44,FALSE,2022-10-18,FALSE,1,1
"movie_0867","story legend","Documentary","Mystery","",2008,103,"TV-G","Spanish","South Korea",9.6,0,0,1,12,FALSE,2022-04-21,TRUE,1,1
"movie_0868","war empire","TV Series","Crime","Horror",1965,77,"PG-13","English","France",6.5,0,0,1,150,FALSE,2021-09-29,FALSE,1,1
"movie_0869","old city","Movie","Animation","",2001,74,"G","English","USA",5.8,341904,6047181,0,0,FALSE,2023-03-10,FALSE,0,0
"movie_0870","little phoenix","Documentary","Music","Romance",2022,100,"TV-PG","English","France",4.6,0,0,1,12,TRUE,2021-03-14,FALSE,1,1
"movie_0871","princess city","TV Series","Animation","",1994,80,"G","English","USA",5.6,0,0,2,144,TRUE,2023-01-01,FALSE,1,1
"movie_0872","journey journey","Documentary","Action","",1996,46,"NC-17","English","USA",7.1,0,0,1,12,FALSE,2022-04-02,FALSE,1,1
"movie_0873","the city","Movie","Western","Music",2000,130,"NC-17","English","USA",5.5,5203135,14104172,0,0,TRUE,2024-03-19,TRUE,0,0
"movie_0874","family legend","Limited Series","Romance","",2017,81,"PG-13","English","USA",6,0,0,12,133,FALSE,2023-04-22,TRUE,1,1
"movie_0875","empire dragon","Limited Series","Fantasy","Crime",2016,41,"NC-17","English","USA",6.2,0,0,8,156,TRUE,2024-01-10,FALSE,1,1
"movie_0876","mystery war","TV Series","Action","",2018,31,"G","French","India",6.6,0,0,8,182,FALSE,2023-08-20,FALSE,1,1
"movie_0877","family dragon","Movie","Sci-Fi","",2016,122,"TV-PG","Japanese","France",6.4,15085716,0,0,0,TRUE,2024-09-27,FALSE,0,0
"movie_0878","mystery battle","TV Series","Animation","Biography",2021,65,"TV-Y","Spanish","Canada",7,0,0,8,48,FALSE,2020-10-29,FALSE,1,1
"movie_0879","storm fire","TV Series","Action","Family",1998,37,"TV-Y","English","USA",7.5,0,0,7,65,FALSE,2025-03-16,FALSE,1,1
"movie_0880","my dragon","Movie","Drama","",2002,94,"TV-Y7","Italian","USA",8.5,19244906.2,2421257,0,0,FALSE,2022-02-21,FALSE,0,0
"movie_0881","adventure dream","Movie","Comedy","",1993,121,"TV-G","Italian","USA",4.5,0,13043639,0,0,FALSE,2024-11-23,FALSE,1,1
"movie_0882","little mystery","TV Series","Horror","",2002,52,"TV-MA","English","USA",6.5,0,0,12,81,FALSE,2021-05-06,FALSE,1,1
"movie_0883","an mission","TV Series","Mystery","",2008,17,"G","English","India",5.4,0,0,2,156,FALSE,2021-09-22,FALSE,1,1
"movie_0884","queen king","Movie","Animation","",2000,74,"TV-G","English","Japan",9,3791520,0,0,0,FALSE,2021-07-30,FALSE,0,0
"movie_0885","battle fire","Movie","Comedy","",2015,74,"TV-MA","English","USA",5.1,2627377,10816317,0,0,FALSE,2025-02-26,FALSE,0,0
"movie_0886","empire king","Stand-up Comedy","Adventure","",2015,51,"R","German","Canada",5.7,0,0,1,12,FALSE,2023-12-17,FALSE,1,1
"movie_0887","warrior phoenix","Movie","Music","Music",2004,115,"G","English","USA",4.1,19244906.2,99312954.4,0,0,FALSE,2023-03-09,FALSE,0,0
"movie_0888","adventure phoenix","Limited Series","Documentary","Fantasy",2009,61,"PG","English","South Korea",7.1,0,0,14,196,TRUE,2024-06-20,FALSE,1,1
"movie_0889","love princess","Stand-up Comedy","Crime","War",2002,71,"TV-Y","Spanish","Japan",5.9,0,0,1,12,FALSE,2024-06-21,FALSE,1,1
"movie_0890","war fire","Movie","Music","",2008,14,"TV-Y7","English","USA",5.1,9796514,9922315,0,0,TRUE,2025-06-07,FALSE,0,0
"movie_0891","ice house","Movie","Western","Thriller",2018,81,"TV-Y7","French","UK",8.6,6422267,1560245,0,0,FALSE,2024-08-29,FALSE,0,0
"movie_0892","dark dragon","Documentary","Documentary","Documentary",1991,79,"NC-17","Spanish","South Korea",5.1,0,0,1,12,FALSE,2024-05-16,FALSE,1,1
"movie_0893","love mission","Movie","Adventure","",2011,27,"G","English","USA",6.7,1945287,587723,0,0,TRUE,2025-07-15,TRUE,0,0
"movie_0894","mystery secret","Movie","Thriller","Drama",2013,155,"NC-17","Italian","South Korea",6.5,5902404,99312954.4,0,0,FALSE,2021-04-12,TRUE,0,0
"movie_0895","house war","Movie","Animation","",2014,82,"TV-PG","English","USA",7.5,1647411,0,0,0,FALSE,2025-03-18,FALSE,0,0
"movie_0896","phoenix hero","Documentary","Romance","",2018,76,"NC-17","English","Japan",6.6,0,0,1,12,TRUE,2023-09-30,TRUE,1,1
"movie_0897","first storm","Movie","Western","",1995,456,"TV-MA","English","USA",9.5,0,0,0,0,TRUE,2021-03-10,FALSE,1,1
"movie_0898","first family","Movie","Adventure","Sci-Fi",2008,125,"TV-14","English","Canada",8.9,0,9257237,0,0,TRUE,2021-08-28,TRUE,1,1
"movie_0899","city phoenix","Stand-up Comedy","History","",2002,43,"NC-17","Spanish","USA",6.6,0,0,1,12,FALSE,2020-12-19,FALSE,1,1
"movie_0900","ice love","Documentary","Drama","",2001,66,"NC-17","Japanese","USA",9.5,0,0,1,12,TRUE,2022-07-24,FALSE,1,1
"movie_0901","first hero","TV Series","War","Animation",2013,28,"PG-13","English","USA",4.7,0,0,2,30,FALSE,2020-08-12,FALSE,1,1
"movie_0902","mystery ice","TV Series","Action","Drama",2004,41,"NC-17","English","USA",3.7,0,0,14,56,TRUE,2024-10-22,TRUE,1,1
"movie_0903","secret battle","Stand-up Comedy","Animation","",2024,63,"TV-14","German","USA",8.3,0,0,1,12,FALSE,2023-08-30,FALSE,1,1
"movie_0904","battle mission","Movie","Biography","",2007,106,"PG-13","Hindi","USA",5,15460729,12117921,0,0,FALSE,2023-07-20,FALSE,0,0
"movie_0905","dark quest","Movie","Adventure","",2020,153,"TV-Y","English","USA",6.3,0,52461237,0,0,TRUE,2024-02-17,FALSE,1,1
"movie_0906","mystery mystery","Movie","Fantasy","Western",2018,93,"PG-13","English","USA",3.5,2480786,0,0,0,TRUE,2023-06-07,FALSE,0,0
"movie_0907","phoenix secret","Limited Series","Romance","",1993,59,"TV-Y","English","Japan",4.2,0,0,1,189,TRUE,2023-08-14,FALSE,1,1
"movie_0908","love war","Movie","Sport","",1990,86,"TV-Y","English","USA",6.2,4103654,6858445,0,0,FALSE,2021-06-13,FALSE,0,0
"movie_0909","day mission","Movie","Romance","Fantasy",2000,86,"PG-13","German","USA",7.1,3817917,7105587,0,0,FALSE,2021-09-12,FALSE,0,0
"movie_0910","night battle","Stand-up Comedy","Thriller","Western",2000,62,"PG","English","USA",6.2,0,0,1,12,FALSE,2021-03-21,FALSE,1,1
"movie_0911","bright dragon","Stand-up Comedy","Thriller","",2018,55,"TV-14","English","USA",7.9,0,0,1,12,FALSE,2022-09-23,TRUE,1,1
"movie_0912","mission night","Stand-up Comedy","Adventure","",2015,72,"TV-Y7","English","USA",2.6,0,0,1,12,FALSE,2023-01-10,FALSE,1,1
"movie_0913","empire secret","TV Series","Crime","Sport",2020,29,"TV-G","Japanese","UK",7.8,0,0,2,70,TRUE,2024-04-25,FALSE,1,1
"movie_0914","love secret","Movie","Music","Western",2018,100,"R","English","USA",3.3,8658634,0,0,0,FALSE,2023-03-19,TRUE,0,0
"movie_0915","journey adventure","TV Series","Romance","Fantasy",2004,36,"PG-13","English","France",8.8,0,0,11,27,TRUE,2025-07-10,FALSE,1,1
"movie_0916","adventure dream","Movie","Documentary","",2017,97,"G","English","USA",7.7,5230091,99312954.4,0,0,TRUE,2022-03-28,FALSE,0,0
"movie_0917","adventure ice","Movie","Adventure","",2004,65,"TV-PG","German","UK",4.6,2308408,37466547,0,0,FALSE,2021-07-21,FALSE,0,0
"movie_0918","secret phoenix","Stand-up Comedy","Sport","",2002,59,"TV-PG","English","South Korea",6.4,0,0,1,12,FALSE,2021-02-08,FALSE,1,1
"movie_0919","the war","Movie","War","Sport",2012,99,"TV-Y7","English","USA",4.5,2037924,6245998,0,0,FALSE,2022-10-08,TRUE,0,0
"movie_0920","story warrior","Movie","Music","",1998,129,"R","English","Canada",10,1568923,910439,0,0,FALSE,2021-07-11,FALSE,0,0
"movie_0921","phoenix house","Movie","War","Thriller",1998,114,"TV-MA","Hindi","Japan",7.1,0,17204463,0,0,FALSE,2024-01-14,FALSE,1,1
"movie_0922","our story","Movie","Crime","",2017,118,"NC-17","French","Canada",8,0,0,0,0,TRUE,2024-11-29,TRUE,1,1
"movie_0923","last phoenix","TV Series","Adventure","Fantasy",1995,45,"TV-Y7","English","USA",5.7,0,0,4,182,FALSE,2020-08-20,TRUE,1,1
"movie_0924","fire king","TV Series","Drama","",2022,64,"PG","Spanish","USA",0.5,0,0,1,98,FALSE,2021-07-22,FALSE,1,1
"movie_0925","quest princess","Movie","Mystery","",2005,134,"TV-G","English","France",6.2,16797086,0,0,0,FALSE,2025-06-16,FALSE,0,0
"movie_0926","family queen","Movie","Sci-Fi","Action",2024,125,"NC-17","Spanish","USA",4.6,0,10714224,0,0,FALSE,2024-05-02,FALSE,1,1
"movie_0927","fire ice","TV Series","Sci-Fi","",2008,40,"TV-G","French","France",6.7,0,0,12,37,TRUE,2022-09-03,TRUE,1,1
